weather_time,temp_c,precip_mm,wind_mps,gust_mps,pressure_hpa,rel_humidity_pct,weather_code
2025-04-28 12:00:00-07:00,20.0,0.0,10.1,,1018.0,43.0,3.0
2025-04-28 13:00:00-07:00,21.0,0.0,11.2,15.0,1017.3,44.0,2.0
2025-04-28 14:00:00-07:00,21.4,0.0,12.6,,1017.0,44.0,1.0
2025-04-28 15:00:00-07:00,20.5,0.0,14.0,,1016.7,49.0,3.0
2025-04-28 16:00:00-07:00,19.3,0.0,13.3,,1016.0,53.0,2.0
2025-04-28 17:00:00-07:00,18.6,0.0,11.9,,1015.8,54.0,1.0
2025-04-28 18:00:00-07:00,17.9,0.0,11.2,,1015.9,56.0,3.0
2025-04-28 19:00:00-07:00,16.9,0.0,10.8,,1015.9,61.0,2.0
2025-04-28 20:00:00-07:00,15.8,0.0,8.3,,1016.4,69.0,1.0
2025-04-28 21:00:00-07:00,15.2,0.0,4.7,,1017.2,73.0,1.0
2025-04-28 22:00:00-07:00,14.7,0.0,3.6,,1018.0,81.0,1.0
2025-04-28 23:00:00-07:00,14.3,0.0,3.2,,1018.2,84.0,1.0
2025-04-29 00:00:00-07:00,13.9,0.0,2.2,,1018.4,85.0,1.0
2025-04-29 01:00:00-07:00,13.3,0.0,2.5,,1018.2,88.0,1.0
2025-04-29 02:00:00-07:00,12.8,0.0,2.5,,1017.6,89.0,1.0
2025-04-29 03:00:00-07:00,12.3,0.0,1.4,,1017.4,86.0,1.0
2025-04-29 04:00:00-07:00,11.6,0.0,3.6,,1017.4,89.0,1.0
2025-04-29 05:00:00-07:00,11.1,0.0,4.0,,1017.4,90.0,1.0
2025-04-29 06:00:00-07:00,10.6,0.0,5.0,,1017.5,92.0,1.0
2025-04-29 07:00:00-07:00,10.8,0.0,6.8,,1017.8,91.0,1.0
2025-04-29 08:00:00-07:00,12.9,0.0,4.7,,1017.8,76.0,1.0
2025-04-29 09:00:00-07:00,15.7,0.0,2.2,,1017.7,64.0,1.0
2025-04-29 10:00:00-07:00,18.7,0.0,4.7,,1017.5,54.0,1.0
2025-04-29 11:00:00-07:00,21.2,0.0,8.6,,1017.2,47.0,1.0
2025-04-29 12:00:00-07:00,23.1,0.0,10.8,16.0,1016.8,43.0,1.0
2025-04-29 13:00:00-07:00,24.3,0.0,12.2,18.0,1016.1,43.0,1.0
2025-04-29 14:00:00-07:00,23.7,0.0,13.0,18.0,1015.7,42.0,1.0
2025-04-29 15:00:00-07:00,22.4,0.0,14.0,17.0,1015.4,44.0,1.0
2025-04-29 16:00:00-07:00,21.5,0.0,13.0,16.0,1014.8,47.0,1.0
2025-04-29 17:00:00-07:00,20.0,0.0,13.3,20.0,1014.7,53.0,2.0
2025-04-29 18:00:00-07:00,18.6,0.0,11.2,,1014.8,59.0,2.0
2025-04-29 19:00:00-07:00,17.1,0.0,10.8,,1014.8,70.0,1.0
2025-04-29 20:00:00-07:00,15.8,0.0,9.0,,1015.3,80.0,1.0
2025-04-29 21:00:00-07:00,15.3,0.0,6.1,,1016.0,83.0,1.0
2025-04-29 22:00:00-07:00,14.9,0.0,4.3,,1016.6,85.0,1.0
2025-04-29 23:00:00-07:00,14.8,0.0,4.3,,1016.9,86.0,1.0
2025-04-30 00:00:00-07:00,14.5,0.0,3.6,,1016.9,87.0,1.0
2025-04-30 01:00:00-07:00,14.1,0.0,4.3,,1016.7,89.0,1.0
2025-04-30 02:00:00-07:00,13.7,0.0,5.4,,1016.3,93.0,1.0
2025-04-30 03:00:00-07:00,13.5,0.0,5.4,,1015.9,94.0,3.0
2025-04-30 04:00:00-07:00,13.7,0.0,5.4,,1016.3,91.0,3.0
2025-04-30 05:00:00-07:00,13.5,0.0,6.5,,1016.4,91.0,3.0
2025-04-30 06:00:00-07:00,13.3,0.0,6.8,,1016.3,92.0,3.0
2025-04-30 07:00:00-07:00,13.5,0.0,7.6,,1016.8,91.0,3.0
2025-04-30 08:00:00-07:00,13.9,0.0,7.9,,1017.2,88.0,3.0
2025-04-30 09:00:00-07:00,15.4,0.0,8.3,,1016.9,78.0,3.0
2025-04-30 10:00:00-07:00,17.2,0.0,7.2,,1016.7,67.0,3.0
2025-04-30 11:00:00-07:00,19.4,0.0,6.8,,1016.3,57.0,3.0
2025-04-30 12:00:00-07:00,21.6,0.0,9.0,,1015.7,49.0,3.0
2025-04-30 13:00:00-07:00,23.2,0.0,12.6,,1014.8,44.0,2.0
2025-04-30 14:00:00-07:00,22.6,0.0,14.4,,1014.4,47.0,2.0
2025-04-30 15:00:00-07:00,20.9,0.0,14.0,,1014.2,54.0,1.0
2025-04-30 16:00:00-07:00,19.8,0.0,14.0,,1013.9,57.0,1.0
2025-04-30 17:00:00-07:00,18.9,0.0,13.3,,1013.6,59.0,1.0
2025-04-30 18:00:00-07:00,17.5,0.0,12.2,,1013.6,65.0,1.0
2025-04-30 19:00:00-07:00,15.6,0.0,10.1,,1013.6,72.0,1.0
2025-04-30 20:00:00-07:00,14.5,0.0,9.0,,1014.1,79.0,1.0
2025-04-30 21:00:00-07:00,14.3,0.0,6.8,,1014.8,81.0,1.0
2025-04-30 22:00:00-07:00,14.0,0.0,5.0,,1015.3,84.0,1.0
2025-04-30 23:00:00-07:00,13.7,0.0,2.5,,1015.4,86.0,1.0
2025-05-01 00:00:00-07:00,13.1,0.0,2.2,,1015.5,87.0,1.0
2025-05-01 01:00:00-07:00,12.9,0.0,2.2,,1015.2,89.0,2.0
2025-05-01 02:00:00-07:00,12.6,0.0,3.2,,1015.0,89.0,2.0
2025-05-01 03:00:00-07:00,12.7,0.0,3.2,,1014.9,89.0,3.0
2025-05-01 04:00:00-07:00,12.4,0.0,2.9,,1014.9,89.0,3.0
2025-05-01 05:00:00-07:00,12.4,0.0,3.6,,1014.9,90.0,3.0
2025-05-01 06:00:00-07:00,12.3,0.0,4.7,,1014.9,90.0,3.0
2025-05-01 07:00:00-07:00,12.8,0.0,4.7,,1014.9,86.0,3.0
2025-05-01 08:00:00-07:00,13.9,0.0,3.2,,1015.1,78.0,3.0
2025-05-01 09:00:00-07:00,15.1,0.0,2.2,,1015.3,72.0,3.0
2025-05-01 10:00:00-07:00,18.2,0.0,4.0,,1014.5,58.0,3.0
2025-05-01 11:00:00-07:00,20.5,0.0,8.3,,1014.3,51.0,3.0
2025-05-01 12:00:00-07:00,21.9,0.0,12.2,,1014.1,47.0,3.0
2025-05-01 13:00:00-07:00,22.0,0.0,14.0,15.0,1013.6,48.0,1.0
2025-05-01 14:00:00-07:00,21.4,0.0,13.3,,1013.3,50.0,2.0
2025-05-01 15:00:00-07:00,21.1,0.0,15.8,,1013.0,51.0,2.0
2025-05-01 16:00:00-07:00,20.5,0.0,14.8,17.0,1012.5,52.0,3.0
2025-05-01 17:00:00-07:00,18.9,0.0,15.8,,1012.6,60.0,3.0
2025-05-01 18:00:00-07:00,17.7,0.0,14.8,,1012.6,66.0,3.0
2025-05-01 19:00:00-07:00,16.5,0.0,13.3,16.0,1012.9,74.0,2.0
2025-05-01 20:00:00-07:00,15.3,0.0,12.2,,1013.6,81.0,3.0
2025-05-01 21:00:00-07:00,15.0,0.0,10.8,,1014.4,83.0,1.0
2025-05-01 22:00:00-07:00,14.8,0.0,9.4,,1014.8,84.0,1.0
2025-05-01 23:00:00-07:00,14.6,0.0,8.6,,1014.9,85.0,1.0
2025-05-02 00:00:00-07:00,14.4,0.0,6.1,,1015.2,86.0,1.0
2025-05-02 01:00:00-07:00,13.9,0.0,4.7,,1015.3,88.0,1.0
2025-05-02 02:00:00-07:00,13.7,0.0,3.2,,1015.1,88.0,2.0
2025-05-02 03:00:00-07:00,13.5,0.0,3.6,,1015.0,89.0,3.0
2025-05-02 04:00:00-07:00,13.2,0.0,3.2,,1015.0,90.0,3.0
2025-05-02 05:00:00-07:00,13.1,0.0,3.2,,1015.1,90.0,3.0
2025-05-02 06:00:00-07:00,13.6,0.0,3.6,,1014.9,88.0,3.0
2025-05-02 07:00:00-07:00,13.8,0.0,3.6,,1015.2,86.0,3.0
2025-05-02 08:00:00-07:00,14.6,0.0,4.3,,1015.3,81.0,3.0
2025-05-02 09:00:00-07:00,15.8,0.0,4.0,,1015.3,74.0,3.0
2025-05-02 10:00:00-07:00,17.4,0.0,5.0,,1015.2,66.0,3.0
2025-05-02 11:00:00-07:00,20.1,0.0,8.3,,1014.8,56.0,3.0
2025-05-02 12:00:00-07:00,21.8,0.0,13.0,15.0,1014.4,51.0,3.0
2025-05-02 13:00:00-07:00,21.9,0.0,14.0,19.0,1014.1,51.0,1.0
2025-05-02 14:00:00-07:00,21.5,0.0,15.5,16.0,1013.7,52.0,1.0
2025-05-02 15:00:00-07:00,21.4,0.0,14.4,16.0,1013.2,53.0,1.0
2025-05-02 16:00:00-07:00,21.3,0.0,14.4,17.0,1012.3,54.0,1.0
2025-05-02 17:00:00-07:00,20.1,0.0,14.0,16.0,1012.3,59.0,1.0
2025-05-02 18:00:00-07:00,19.1,0.0,13.3,,1012.2,63.0,1.0
2025-05-02 19:00:00-07:00,17.1,0.0,14.4,,1012.2,71.0,1.0
2025-05-02 20:00:00-07:00,15.6,0.0,13.3,,1012.7,79.0,1.0
2025-05-02 21:00:00-07:00,15.4,0.0,10.4,,1013.4,81.0,1.0
2025-05-02 22:00:00-07:00,14.8,0.0,8.3,,1014.6,85.0,1.0
2025-05-02 23:00:00-07:00,14.6,0.0,6.8,,1015.0,85.0,1.0
2025-05-03 00:00:00-07:00,14.3,0.0,6.1,,1014.9,86.0,1.0
2025-05-03 01:00:00-07:00,14.1,0.0,4.7,,1014.8,87.0,1.0
2025-05-03 02:00:00-07:00,13.8,0.0,3.6,,1014.4,89.0,2.0
2025-05-03 03:00:00-07:00,14.6,0.0,5.8,,1014.1,83.0,3.0
2025-05-03 04:00:00-07:00,14.6,0.0,6.1,,1014.0,83.0,3.0
2025-05-03 05:00:00-07:00,14.6,0.0,5.8,,1013.6,83.0,3.0
2025-05-03 06:00:00-07:00,14.5,0.0,5.4,,1013.5,84.0,3.0
2025-05-03 07:00:00-07:00,14.6,0.0,5.8,,1013.7,83.0,3.0
2025-05-03 08:00:00-07:00,15.2,0.0,7.6,,1013.7,79.0,3.0
2025-05-03 09:00:00-07:00,15.9,0.0,5.4,,1013.9,74.0,3.0
2025-05-03 10:00:00-07:00,17.1,0.0,5.0,,1014.0,66.0,3.0
2025-05-03 11:00:00-07:00,18.9,0.0,6.8,,1014.0,59.0,3.0
2025-05-03 12:00:00-07:00,20.2,0.0,11.5,,1013.6,55.0,3.0
2025-05-03 13:00:00-07:00,21.2,0.0,9.7,,1013.1,52.0,3.0
2025-05-03 14:00:00-07:00,22.2,0.0,12.6,,1012.4,49.0,3.0
2025-05-03 15:00:00-07:00,21.4,0.0,15.8,,1011.9,54.0,3.0
2025-05-03 16:00:00-07:00,19.1,0.0,14.8,,1011.4,62.0,3.0
2025-05-03 17:00:00-07:00,18.5,0.0,15.5,,1010.8,65.0,3.0
2025-05-03 18:00:00-07:00,17.7,0.0,13.7,,1010.5,66.0,3.0
2025-05-03 19:00:00-07:00,16.5,0.0,9.7,,1010.2,69.0,3.0
2025-05-03 20:00:00-07:00,15.5,0.0,12.2,,1010.1,75.0,2.0
2025-05-03 21:00:00-07:00,15.1,0.0,13.7,,1010.6,79.0,3.0
2025-05-03 22:00:00-07:00,14.9,0.0,12.2,,1010.7,81.0,3.0
2025-05-03 23:00:00-07:00,14.7,0.0,11.9,,1010.6,82.0,3.0
2025-05-04 00:00:00-07:00,14.5,0.0,10.8,,1010.2,81.0,3.0
2025-05-04 01:00:00-07:00,14.0,0.0,7.9,,1009.7,82.0,3.0
2025-05-04 02:00:00-07:00,13.4,0.9,7.2,,1008.9,83.0,8.0
2025-05-04 03:00:00-07:00,12.8,1.3,6.8,,1008.7,88.0,18.0
2025-05-04 04:00:00-07:00,14.0,0.0,5.0,,1008.2,82.0,3.0
2025-05-04 05:00:00-07:00,13.9,0.0,5.0,,1007.9,81.0,3.0
2025-05-04 06:00:00-07:00,13.8,0.0,5.8,,1008.0,81.0,3.0
2025-05-04 07:00:00-07:00,13.9,0.0,4.7,,1008.4,79.0,3.0
2025-05-04 08:00:00-07:00,14.6,0.0,5.0,,1008.6,74.0,3.0
2025-05-04 09:00:00-07:00,15.9,0.0,6.1,,1008.2,67.0,3.0
2025-05-04 10:00:00-07:00,17.1,0.0,7.2,,1008.0,61.0,3.0
2025-05-04 11:00:00-07:00,17.4,0.0,9.0,,1007.8,60.0,3.0
2025-05-04 12:00:00-07:00,18.6,0.0,10.4,,1007.7,57.0,3.0
2025-05-04 13:00:00-07:00,19.8,0.0,10.8,,1007.3,53.0,3.0
2025-05-04 14:00:00-07:00,19.0,0.1,12.6,,1007.0,58.0,7.0
2025-05-04 15:00:00-07:00,18.9,0.0,12.2,,1006.4,57.0,3.0
2025-05-04 16:00:00-07:00,18.3,0.0,11.2,,1006.0,59.0,3.0
2025-05-04 17:00:00-07:00,17.8,0.0,9.4,,1005.6,59.0,3.0
2025-05-04 18:00:00-07:00,17.2,0.0,9.0,,1005.7,61.0,3.0
2025-05-04 19:00:00-07:00,16.1,0.0,7.9,,1006.2,69.0,3.0
2025-05-04 20:00:00-07:00,15.0,0.0,6.8,,1006.7,74.0,3.0
2025-05-04 21:00:00-07:00,14.7,0.0,5.4,,1007.2,75.0,3.0
2025-05-04 22:00:00-07:00,14.5,0.0,3.2,,1008.0,77.0,3.0
2025-05-04 23:00:00-07:00,14.2,0.0,2.9,,1008.2,79.0,3.0
2025-05-05 00:00:00-07:00,14.5,0.0,6.8,,1008.7,76.0,3.0
2025-05-05 01:00:00-07:00,14.2,0.0,6.1,,1008.5,78.0,3.0
2025-05-05 02:00:00-07:00,14.2,0.0,6.1,,1008.5,79.0,3.0
2025-05-05 03:00:00-07:00,14.2,0.0,4.0,,1008.6,79.0,3.0
2025-05-05 04:00:00-07:00,14.1,0.0,2.5,,1008.5,79.0,3.0
2025-05-05 05:00:00-07:00,14.1,0.0,2.2,,1008.7,79.0,3.0
2025-05-05 06:00:00-07:00,14.0,0.0,2.9,,1008.8,80.0,3.0
2025-05-05 07:00:00-07:00,14.0,0.0,3.6,,1009.6,79.0,3.0
2025-05-05 08:00:00-07:00,14.3,0.0,6.5,,1010.0,77.0,3.0
2025-05-05 09:00:00-07:00,15.9,0.0,5.8,,1009.8,69.0,3.0
2025-05-05 10:00:00-07:00,18.0,0.0,6.1,,1009.4,59.0,3.0
2025-05-05 11:00:00-07:00,20.1,0.0,9.7,,1009.2,51.0,3.0
2025-05-05 12:00:00-07:00,21.4,0.0,14.4,,1008.9,47.0,3.0
2025-05-05 13:00:00-07:00,22.1,0.0,14.0,,1008.7,47.0,3.0
2025-05-05 14:00:00-07:00,21.5,0.0,15.1,,1008.7,50.0,3.0
2025-05-05 15:00:00-07:00,21.2,0.0,13.3,,1009.1,50.0,3.0
2025-05-05 16:00:00-07:00,21.4,0.0,11.2,,1008.7,50.0,3.0
2025-05-05 17:00:00-07:00,20.4,0.0,11.5,,1008.7,55.0,3.0
2025-05-05 18:00:00-07:00,19.0,0.0,10.4,,1009.2,63.0,2.0
2025-05-05 19:00:00-07:00,17.7,0.0,9.0,,1009.8,69.0,2.0
2025-05-05 20:00:00-07:00,16.5,0.0,8.6,,1010.9,73.0,2.0
2025-05-05 21:00:00-07:00,15.9,0.0,7.6,,1011.8,76.0,3.0
2025-05-05 22:00:00-07:00,15.8,0.0,6.8,,1012.3,77.0,3.0
2025-05-05 23:00:00-07:00,15.7,0.0,6.1,,1012.6,77.0,3.0
2025-05-06 00:00:00-07:00,15.6,0.0,6.5,,1012.6,77.0,3.0
2025-05-06 01:00:00-07:00,14.6,0.0,5.0,,1013.3,81.0,3.0
2025-05-06 02:00:00-07:00,14.5,0.0,5.4,,1013.4,83.0,3.0
2025-05-06 03:00:00-07:00,14.5,0.0,5.4,,1013.1,83.0,3.0
2025-05-06 04:00:00-07:00,14.4,0.0,6.5,,1013.1,83.0,3.0
2025-05-06 05:00:00-07:00,14.4,0.0,6.1,,1013.2,83.0,3.0
2025-05-06 06:00:00-07:00,14.5,0.0,6.8,,1013.3,81.0,3.0
2025-05-06 07:00:00-07:00,14.7,0.0,6.8,,1014.0,80.0,3.0
2025-05-06 08:00:00-07:00,15.2,0.0,7.6,,1014.4,77.0,3.0
2025-05-06 09:00:00-07:00,16.1,0.0,7.2,,1014.6,71.0,3.0
2025-05-06 10:00:00-07:00,17.4,0.0,5.8,,1014.5,64.0,3.0
2025-05-06 11:00:00-07:00,18.6,0.0,6.8,,1014.5,59.0,3.0
2025-05-06 12:00:00-07:00,19.8,0.0,10.4,,1014.4,55.0,3.0
2025-05-06 13:00:00-07:00,20.3,0.0,13.0,,1014.2,55.0,3.0
2025-05-06 14:00:00-07:00,20.2,0.0,12.2,,1014.0,58.0,3.0
2025-05-06 15:00:00-07:00,20.0,0.0,13.0,,1013.7,59.0,3.0
2025-05-06 16:00:00-07:00,20.0,0.0,12.6,,1013.5,59.0,3.0
2025-05-06 17:00:00-07:00,19.1,0.0,11.5,,1013.7,62.0,3.0
2025-05-06 18:00:00-07:00,18.2,0.0,11.2,,1013.8,65.0,3.0
2025-05-06 19:00:00-07:00,17.2,0.0,10.1,,1014.2,69.0,3.0
2025-05-06 20:00:00-07:00,16.2,0.0,8.6,,1015.0,73.0,3.0
2025-05-06 21:00:00-07:00,15.6,0.0,6.1,,1015.9,76.0,3.0
2025-05-06 22:00:00-07:00,15.3,0.0,4.3,,1016.5,78.0,3.0
2025-05-06 23:00:00-07:00,15.2,0.0,2.9,,1016.6,79.0,3.0
2025-05-07 00:00:00-07:00,15.1,0.0,3.2,,1016.4,79.0,3.0
2025-05-07 01:00:00-07:00,14.7,0.0,2.5,,1016.3,82.0,3.0
2025-05-07 02:00:00-07:00,14.4,0.0,2.2,,1016.2,84.0,3.0
2025-05-07 03:00:00-07:00,14.2,0.0,2.2,,1015.9,86.0,3.0
2025-05-07 04:00:00-07:00,13.7,0.0,1.4,,1016.0,89.0,3.0
2025-05-07 05:00:00-07:00,13.2,0.0,2.9,,1016.1,90.0,3.0
2025-05-07 06:00:00-07:00,12.5,0.0,4.7,,1016.5,93.0,3.0
2025-05-07 07:00:00-07:00,14.2,0.0,5.4,,1016.7,82.0,3.0
2025-05-07 08:00:00-07:00,15.2,0.0,5.8,,1017.1,75.0,3.0
2025-05-07 09:00:00-07:00,17.0,0.0,5.0,,1017.5,67.0,3.0
2025-05-07 10:00:00-07:00,19.2,0.0,8.6,,1017.6,59.0,3.0
2025-05-07 11:00:00-07:00,21.0,0.0,12.2,18.0,1017.3,54.0,2.0
2025-05-07 12:00:00-07:00,22.6,0.0,15.1,19.0,1017.0,50.0,1.0
2025-05-07 13:00:00-07:00,22.8,0.0,17.3,19.0,1016.4,49.0,1.0
2025-05-07 14:00:00-07:00,22.7,0.0,18.7,20.0,1015.9,49.0,1.0
2025-05-07 15:00:00-07:00,22.4,0.0,19.4,21.0,1015.3,49.0,1.0
2025-05-07 16:00:00-07:00,22.2,0.0,19.1,24.0,1014.9,48.0,1.0
2025-05-07 17:00:00-07:00,21.3,0.0,19.1,17.0,1014.9,53.0,1.0
2025-05-07 18:00:00-07:00,19.7,0.0,18.7,,1015.0,62.0,1.0
2025-05-07 19:00:00-07:00,18.3,0.0,16.6,,1015.1,67.0,1.0
2025-05-07 20:00:00-07:00,17.1,0.0,13.7,,1015.6,73.0,1.0
2025-05-07 21:00:00-07:00,16.4,0.0,11.2,,1016.7,76.0,1.0
2025-05-07 22:00:00-07:00,15.7,0.0,5.8,,1017.7,81.0,1.0
2025-05-07 23:00:00-07:00,15.4,0.0,6.1,,1018.2,83.0,1.0
2025-05-08 00:00:00-07:00,15.3,0.0,5.4,,1018.5,84.0,1.0
2025-05-08 01:00:00-07:00,14.8,0.0,4.0,,1018.5,88.0,1.0
2025-05-08 02:00:00-07:00,14.5,0.0,1.4,,1018.3,90.0,1.0
2025-05-08 03:00:00-07:00,13.8,0.0,2.2,,1017.7,93.0,1.0
2025-05-08 04:00:00-07:00,13.2,0.0,2.9,,1017.8,96.0,1.0
2025-05-08 05:00:00-07:00,12.9,0.0,2.9,,1017.8,97.0,1.0
2025-05-08 06:00:00-07:00,12.6,0.0,2.2,,1017.8,98.0,1.0
2025-05-08 07:00:00-07:00,13.6,0.0,2.5,,1018.2,95.0,1.0
2025-05-08 08:00:00-07:00,16.5,0.0,1.4,,1018.5,78.0,1.0
2025-05-08 09:00:00-07:00,19.2,0.0,2.5,,1018.5,65.0,1.0
2025-05-08 10:00:00-07:00,22.0,0.0,6.8,,1018.4,54.0,1.0
2025-05-08 11:00:00-07:00,24.3,0.0,9.4,,1018.1,46.0,1.0
2025-05-08 12:00:00-07:00,25.8,0.0,10.4,,1017.8,43.0,1.0
2025-05-08 13:00:00-07:00,26.4,0.0,12.2,,1017.3,41.0,1.0
2025-05-08 14:00:00-07:00,26.3,0.0,12.2,,1016.7,39.0,1.0
2025-05-08 15:00:00-07:00,25.9,0.0,11.9,,1016.0,38.0,1.0
2025-05-08 16:00:00-07:00,25.1,0.0,11.9,,1015.6,40.0,1.0
2025-05-08 17:00:00-07:00,23.5,0.0,11.9,,1015.4,43.0,1.0
2025-05-08 18:00:00-07:00,21.9,0.0,10.4,,1015.0,47.0,1.0
2025-05-08 19:00:00-07:00,20.3,0.0,9.4,,1014.8,54.0,1.0
2025-05-08 20:00:00-07:00,18.5,0.0,7.2,,1015.3,65.0,1.0
2025-05-08 21:00:00-07:00,17.7,0.0,4.7,,1016.1,72.0,1.0
2025-05-08 22:00:00-07:00,17.0,0.0,3.6,,1016.9,76.0,1.0
2025-05-08 23:00:00-07:00,16.8,0.0,5.8,,1017.2,78.0,1.0
2025-05-09 00:00:00-07:00,16.7,0.0,6.5,,1017.4,81.0,1.0
2025-05-09 01:00:00-07:00,16.8,0.0,4.7,,1017.1,77.0,1.0
2025-05-09 02:00:00-07:00,16.5,0.0,3.2,,1016.9,77.0,1.0
2025-05-09 03:00:00-07:00,16.0,0.0,1.4,,1016.5,81.0,1.0
2025-05-09 04:00:00-07:00,15.2,0.0,2.9,,1016.5,83.0,1.0
2025-05-09 05:00:00-07:00,14.6,0.0,1.8,,1016.6,87.0,1.0
2025-05-09 06:00:00-07:00,14.2,0.0,2.2,,1016.6,88.0,1.0
2025-05-09 07:00:00-07:00,15.6,0.0,4.0,,1016.6,80.0,1.0
2025-05-09 08:00:00-07:00,19.3,0.0,2.5,,1016.5,63.0,1.0
2025-05-09 09:00:00-07:00,22.7,0.0,1.8,,1016.4,50.0,1.0
2025-05-09 10:00:00-07:00,26.3,0.0,3.6,,1015.8,40.0,1.0
2025-05-09 11:00:00-07:00,29.5,0.0,6.5,,1015.5,32.0,1.0
2025-05-09 12:00:00-07:00,31.6,0.0,7.6,,1014.9,29.0,1.0
2025-05-09 13:00:00-07:00,33.0,0.0,9.7,,1014.2,27.0,1.0
2025-05-09 14:00:00-07:00,32.6,0.0,11.9,,1013.4,24.0,1.0
2025-05-09 15:00:00-07:00,31.9,0.0,13.3,17.0,1012.7,26.0,1.0
2025-05-09 16:00:00-07:00,32.0,0.0,13.3,18.0,1011.9,25.0,1.0
2025-05-09 17:00:00-07:00,31.0,0.0,14.0,,1011.3,26.0,1.0
2025-05-09 18:00:00-07:00,29.7,0.0,11.9,,1011.2,29.0,1.0
2025-05-09 19:00:00-07:00,28.7,0.0,11.2,,1011.1,32.0,1.0
2025-05-09 20:00:00-07:00,26.1,0.0,8.3,,1011.2,39.0,1.0
2025-05-09 21:00:00-07:00,25.5,0.0,6.5,,1011.8,45.0,1.0
2025-05-09 22:00:00-07:00,24.8,0.0,6.8,,1012.4,46.0,1.0
2025-05-09 23:00:00-07:00,22.9,0.0,9.0,,1013.0,52.0,1.0
2025-05-10 00:00:00-07:00,21.4,0.0,9.7,,1013.7,56.0,1.0
2025-05-10 01:00:00-07:00,19.7,0.0,5.8,,1013.6,66.0,1.0
2025-05-10 02:00:00-07:00,19.0,0.0,3.2,,1013.5,70.0,1.0
2025-05-10 03:00:00-07:00,18.3,0.0,2.9,,1012.9,73.0,1.0
2025-05-10 04:00:00-07:00,17.6,0.0,5.0,,1012.9,76.0,1.0
2025-05-10 05:00:00-07:00,17.4,0.0,7.2,,1012.7,75.0,1.0
2025-05-10 06:00:00-07:00,17.4,0.0,4.3,,1012.6,74.0,1.0
2025-05-10 07:00:00-07:00,19.1,0.0,2.9,,1012.6,65.0,1.0
2025-05-10 08:00:00-07:00,21.8,0.0,2.5,,1012.6,53.0,1.0
2025-05-10 09:00:00-07:00,26.1,0.0,1.8,,1012.6,38.0,1.0
2025-05-10 10:00:00-07:00,30.2,0.0,4.3,,1012.6,28.0,1.0
2025-05-10 11:00:00-07:00,33.4,0.0,6.1,,1012.1,22.0,1.0
2025-05-10 12:00:00-07:00,35.7,0.0,7.2,,1011.7,19.0,1.0
2025-05-10 13:00:00-07:00,36.9,0.0,9.4,,1011.1,18.0,1.0
2025-05-10 14:00:00-07:00,36.3,0.0,11.9,,1010.7,19.0,1.0
2025-05-10 15:00:00-07:00,34.7,0.0,13.0,,1009.9,20.0,1.0
2025-05-10 16:00:00-07:00,33.4,0.0,14.0,,1009.5,24.0,1.0
2025-05-10 17:00:00-07:00,32.1,0.0,12.6,,1009.4,26.0,1.0
2025-05-10 18:00:00-07:00,30.6,0.0,12.6,,1009.5,28.0,3.0
2025-05-10 19:00:00-07:00,28.2,0.0,11.2,,1009.4,32.0,3.0
2025-05-10 20:00:00-07:00,25.0,0.0,12.6,,1009.7,41.0,3.0
2025-05-10 21:00:00-07:00,24.7,0.0,11.5,,1010.3,43.0,3.0
2025-05-10 22:00:00-07:00,24.5,0.0,11.5,,1010.8,43.0,3.0
2025-05-10 23:00:00-07:00,22.5,0.0,9.0,,1011.5,51.0,3.0
2025-05-11 00:00:00-07:00,21.4,0.0,6.5,,1012.0,56.0,3.0
2025-05-11 01:00:00-07:00,20.7,0.0,6.1,,1011.9,60.0,3.0
2025-05-11 02:00:00-07:00,18.8,0.0,4.0,,1011.7,68.0,3.0
2025-05-11 03:00:00-07:00,18.1,0.0,2.2,,1011.4,73.0,3.0
2025-05-11 04:00:00-07:00,17.8,0.0,1.4,,1011.2,75.0,3.0
2025-05-11 05:00:00-07:00,17.2,0.0,2.9,,1011.3,76.0,3.0
2025-05-11 06:00:00-07:00,17.0,0.0,2.5,,1011.2,74.0,3.0
2025-05-11 07:00:00-07:00,18.6,0.0,5.4,,1010.9,69.0,3.0
2025-05-11 08:00:00-07:00,21.6,0.0,4.0,,1010.8,57.0,3.0
2025-05-11 09:00:00-07:00,25.7,0.0,2.9,,1011.0,40.0,3.0
2025-05-11 10:00:00-07:00,29.7,0.0,5.8,,1011.1,28.0,2.0
2025-05-11 11:00:00-07:00,31.7,0.0,9.4,,1011.3,25.0,3.0
2025-05-11 12:00:00-07:00,32.0,0.0,10.4,,1011.3,28.0,3.0
2025-05-11 13:00:00-07:00,31.5,0.0,12.6,,1011.3,29.0,3.0
2025-05-11 14:00:00-07:00,30.6,0.0,13.0,,1011.1,28.0,3.0
2025-05-11 15:00:00-07:00,30.3,0.0,11.9,16.0,1010.3,28.0,3.0
2025-05-11 16:00:00-07:00,29.3,0.0,11.5,,1009.7,29.0,3.0
2025-05-11 17:00:00-07:00,28.0,0.0,10.4,,1009.4,33.0,3.0
2025-05-11 18:00:00-07:00,26.5,0.0,10.4,,1009.3,35.0,3.0
2025-05-11 19:00:00-07:00,24.1,0.0,9.7,,1009.7,43.0,1.0
2025-05-11 20:00:00-07:00,21.9,0.0,7.2,,1010.1,51.0,1.0
2025-05-11 21:00:00-07:00,20.8,0.0,6.8,,1010.8,57.0,1.0
